real, imag
031769, 0acc7e
f03176, 2029a1
e7e5ae, fd1b01
ff4938, f10116
fc984e, e99aac
fbfea7, 203479
112286, 096298
f7f8f6, 0e9a78
026f9a, 0342dd
02515d, 145044
fe5c65, 0868f6
eb3723, f903aa
feb032, f3771e
dd1a37, fb7df4
0870f2, ec4920
eebf6a, 1b5291
ff55c0, 09473a
fc4fb9, f46866
21fb61, 260b37
fced6d, fb939a
f887c0, 0dbf25
fd39f9, 0cdcd2
eee95b, 011f79
0f1e56, f42657
021b5f, 03b7b0
fb8766, f0729e
fb0581, 0d2a82
081248, eb4ed4
edf0c5, 10cee6
ffb423, effbe8
fda71d, 044a37
0800c1, 05c042
e1f476, 00aa52
ee0b03, 0b6f87
018bb1, 06c670
1fbd65, fa3c85
eb3674, fa5bdc
ffc15a, ec1893
11de75, 0deaae
fde481, 0a216f
fbea19, eade85
f313d8, 1127bd
0e951d, f26f46
f5078f, ee11eb
001c2e, 0ab2bb
fca131, 022723
eae53a, 0e2520
fa4aa3, 0142d4
ff9b01, 0f28c0
f7d979, 00adf1
0034f5, f00a63
025129, f716d3
00ef5e, fb9593
fa86aa, 0562f5
0095f3, fcb3c8
0fb944, f2ebc9
ebad02, 134229
f00929, f7163c
faff8c, f62ddb
ff615c, f0cc6d
f7ca67, ff9bc9
015345, f8d78a
fe8191, fea1c9
12a4c7, 006f58
f378e6, fb71a7
ff2891, e29cd9
f0e43d, f524ca
fd689e, 0baf3c
e7b9af, 02014b
08aaab, 02222e
0e75f3, 0fad5d
f42d33, ff6101
f26c68, fcf6a7
0aea11, 11a233
f1a718, 05828f
04ca77, 12c260
fc2a7d, 0f249a
0ca4fc, 007d49
00a454, f6dbb2
14d5c0, fb4f83
fe5134, 042315
fa3e90, e4e03d
03c575, 043498
0b267d, 044289
dca14e, 0b15a6
f0a076, 07ad52
e74207, f2aa12
075019, f31c2c
ee005e, f5eef0
107eca, 13375c
08e2e4, fa9d02
e279ec, f77a05
e96d4e, feeb71
17003d, 103acf
fb7de5, f398a9
03fc7f, e8d172
f6ddbf, f7ea45
121b51, 187b11
ff9a8e, f432d5
088555, e9691d
f5cfc1, 08ce27
0ff8ce, fd6680
ffa4ae, f97f25
01fdd8, f931b2
f77298, e913db
ff2d0b, f754c5
096e6f, fa2df7
fd6290, 07019d
f9a418, 071d3e
e3245a, 05af25
fc40e8, 0d20e5
d84760, eb6916
f98a13, 126f1c
01a026, 0c3186
f4696b, fd8eec
023b97, 10d826
eb5902, f09eb8
ecd1f4, fb0c99
fa82a0, fa0757
e10bdf, f3b7e1
f897c4, 070847
fdf289, e49415
f3791a, 065ee8
f61b0d, fa1a1d
e888f3, 0370cd
fd209c, f83a8a
f5d195, 07b1c0
fec10c, 05dbb7
055a25, ff36a3
223c43, 0d1b55
fc890e, 0c8fd5
077586, ff7b63
00567d, 0f9dfa
05c48f, f8a2cb
f35030, f9bafd
04bcaf, 06310c
0277ba, fb3958
f1e9a7, 08167b
fe6ec0, 0dd578
080089, f5f642
fe4365, 12e75c
f2c9cf, fa56de
138ec9, 0a2f94
fab19f, 0d9692
0515ed, 12a3b9
ff37c4, 08324d
ee6f28, 0ebf00
0313c9, fe291c
e99a4d, fb9574
09d280, fe630b
f2706c, 0b97ee
fe6049, f90d41
f6d510, fd8926
04da09, 03da16
07122c, f850a5
ecdb74, 057021
02c083, f32620
eaa4e8, 06d73a
00c6d6, 01e750
0015e4, 030d4f
0a40a1, 03724f
fa1a59, f62ab3
fa7775, 1138e5
f686e6, ffffd3
0323b6, ed245b
00018b, fd6e77
0b1297, f30c1a
e99a86, fe2d15
007f87, 055644
f7a6b8, eb0feb
03ec14, ed77e2
0679f4, 0fb5b1
0e4126, f73016
0eada2, 065ba8
14cf39, 072f26
11d810, 107f20
12b576, fb3c1b
f59ba1, f555e9
107717, f9ab54
0bc9bb, f70df9
fe3aa3, 02b50f
ebc7e4, 000aba
02e43d, f4c62b
03fd4a, 08e9dc
142d50, 07b28a
f30d08, f8f13d
0447b0, f4f655
f95a99, ff9f6b
0dea42, 10d5ee
055a87, 019171
f78ee7, 064b95
0216dd, 0e3f0c
0cc48a, f1f73b
00e853, 0778ea
f0cd8e, de9ffa
041b3d, fa0b22
13915c, f53612
fa2ce3, eff001
0258c7, 123db5
0744a7, 062f93
0ac17b, f134e4
0b155b, fb6041
f85952, 0c282a
068cb1, 0fdef0
0437e3, fa10e0
ff4aec, 081f91
078133, e62e54
f99540, f6b94b
d885b7, 179c25
ee8254, f956fe
046d9e, f1272e
101296, f8fd9d
feb96c, ebf541
feedd7, f66515
07599d, efbc6b
078943, 050f9c
f5e909, 04a4b6
0b63b1, 0580ee
16fcd6, 16f0b1
04159c, f3d40d
eb8f5f, fc2aa3
074dab, f7c534
057d80, 11977a
f5cb65, 05a6fd
04f1cb, fedb17
01d109, 0803b5
fdc976, f52450
06b815, 1a5c94
065c76, 05a300
044386, fa08b2
f4d69c, e1dd3f
0dfe22, f80129
f7b1b8, 147a96
0ceb2c, 06aae5
0ea533, e980a3
014a2b, 03f71b
fdde64, 180bb2
edfb15, 08326a
00b726, fba1b2
047453, db5e2e
05ed41, 05d05d
0996a4, f572a5
10633d, e4ff08
154f09, 0911e1
f630c6, f7860e
0b2334, fefc1a
15ab05, 09dad5
099a24, f23322
fafbe5, fb057f
0f1cb6, f74a57
278259, 0f862b
0d48b9, 03e785
046c1f, f947eb
0ce4bd, f25043
ec2791, fc4bb8
091f09, 0c1ce7
f1a164, f7202f
ff609c, 06c2eb
f56d6e, fb9d43
00d548, 1882a9
1af154, fd4b28
fd5344, 01742c
f9f1b9, 040c25
03db3e, 00d865
fb9b37, f38c99
ec85bf, 0ca3f1
f98249, fba57b
f3b188, 04335a
0cabb7, 0b96bf
0e6b5a, f1c3d0
fa642f, fb5084
f2f3db, f7449c
0991e7, 08356f
0004f7, fbd06e
051b53, 0c4917
03004f, 021f41
0175e9, 13fdef
06a86d, eb5dfd
f8be7e, f417bb
0b18cd, 03a950
ff52ef, 0234af
0bb66f, f40cc8
0b4d2f, 034f2d
025609, ff09e9
12db55, ef16f1
fc4aab, 183a9a
0c09c7, 11d5d4
06ee54, 0b8b81
0cfe15, 085a58
fff18d, 106367
093efc, fd53bc
04caf8, 0dd3c6
0f2e66, f80835
f81b1d, 02a998
fea5f0, 022893
f46e44, 13a160
04a95e, fcfff1
06a01e, 00f28f
08b7ec, f6093d
000af2, ff6105
f225af, 060245
099e6d, ef29f9
02d6c3, 09d5e0
16a902, 120762
012b01, fae19a
e1d96a, f5f0b0
0e12b7, 006211
0dd9a9, 0b95de
10bfc8, f287b2
019a43, 14832e
035fc7, ff6e1e
f82cad, f3b515
fd5386, f4da68
f03f7a, f0973a
f6e2d8, 09d940
ea2be3, f2be75
f55cfe, 0de19a
f9be35, f513a8
f6fd35, 00fe5e
07bcd5, 07001a
11589b, 06aafb
0071f6, ff6109
12a131, eaf6cd
f392ad, 0c56e1
f8058d, eb8be5
ef7f60, 0919a3
ffc213, fc8002
feca48, e203f1
eadbdc, 03e7ab
04cf5f, 01d631
f5c3cc, fe5936
08ea7e, 10f54e
053a47, 29e2bc
03f3cf, fe6561
0158b3, f17425
e8ce66, df2795
13d6c3, 12029c
060da2, fb24e4
f63e1c, e4ac96
fb0be2, 197c3c
fb850e, fdc956
eeb1ab, e559fe
13f0ab, 011318
f2f2c4, 0c4ff8
04a050, f76dd4
08a0b6, 05a517
f08cb0, feb164
1167f9, d8e82f
fecdfa, 10c92a
011c73, 06b2b1
00229c, 0bb2cd
f55c7b, 0e954d
fb397b, 18a21b
02c198, fef8b0
f10843, fa4612
0b55c3, f56fd5
f011be, e9df03
f73aae, 1d97ee
f51a00, f53f53
16c670, 073cd2
00b5aa, fe44b4
dc0188, e6842b
f0949b, f265b9
0d472f, 0702fc
05703a, f4712c
0b5366, dbf777
fa9e07, 097d74
f20e36, fe33ec
05e9e9, 045260
04ed99, 14ced9
fc0640, 068360
ea57aa, 053605
04627d, fc04a2
02fc9a, 1042b2
02cfff, fab97c
088af0, 0dc759
037cc7, fd87d7
fea648, face10
f9374c, f845e1
0b7919, 0351ac
ebfec8, 0e0cfe
f3f4b3, 099132
0f438a, 090a20
f9fee8, 01aeb1
fb7dd2, fd8c5e
fda640, 049301
f80593, fcf0ec
04362c, 16860f
f4b176, ffe96a
fbff71, f89909
151e8f, f5ed58
e2e2d7, 093c70
fd389d, f38ee6
f3b3f8, 0a5e78
08c5fe, 015465
010629, 091628
f7eb02, f73e47
032cb4, 05f733
0e6f42, 020cd3
0e68a5, 0c5e56
0a1813, 087e64
f953b0, 011cba
fd40c7, 09bc88
ea9ac1, 1611e7
f626ff, 0b02e6
fd2a32, fb0655
0496b6, ff40d9
f8eabc, fd473c
fa8bc2, 00a483
f38d89, 041e01
045380, 0fe7b9
f68d2b, 19ff54
f46224, 0f4ffe
e9dcd5, 1484fb
fe573c, f3476b
1035b2, 0daa7f
15311e, f8d4bd
f9e107, f332e6
00d3f3, e34cbf
f219dd, fcb142
03a291, 011ed5
f9d898, ea32d8
034ab8, f38830
20fb5b, 09a302
044d1c, 06c040
ec27b5, 0464fa
19bbca, f4a33e
f6a9a6, 030f39
df0036, f3c62f
068ecc, fa4a04
045ac0, fa479b
fadc06, 02ab90
05e150, ec17a0
f83333, 1021be
00f130, fa8f46
ff1343, f53f1f
fc123f, fc065e
080133, f918e2
e3734f, 055058
fa422c, db351d
eedf64, 03ffad
1e0fa1, 0eaf33
05e237, f72fe7
fe662d, f2bf39
03a798, 02333f
ef0d5f, 099cf8
fb399f, 07385a
ff2e45, fe3b64
0c598f, f965a2
f84ec0, fbafe6
ef20ee, f9cfe2
08542d, fd8384
e9e464, fa15f6
e380c4, ff18fa
00c57e, fa0cda
fe9cbc, 0263df
f24281, 008fc6
fd13de, f2d771
f9e5d8, fe0b2d
073ffe, 0284fe
f83ab2, fa06f8
fff8e6, 04c1db
0e449f, f855cc
fda82e, dfb895
021776, 153bb0
08babc, 004299
092d66, 1c3d76
f1148c, ea18f2
ff2b60, 0bc6bc
f81c37, 156453
f9d2ee, eddeec
0ba180, f33c9c
0690ed, febc34
feffc7, 1227c1
e1d958, eff2a1
f75fcd, 111ef0
174f40, 01e1df
0b26bf, 053e7b
1253dd, fec6a4
04cca7, fce98c
ef75ef, 063a9d
ee4134, 040a39
e93da7, f44338
fa0a78, 045a55
f7a790, 17398d
f9cba8, f222e6
0d9a6d, 059aba
0581d5, f9b620
153751, 01b16b
07c94c, 083bf1
01945d, 105257
216428, 022c19
f12993, 030bcb
03fd83, 029e85
fb41fe, 160041
fdbbd2, 09e85d
f641c6, 04498b
ee78ea, f4b73b
0e1c0a, fdc3b0
0b5975, 038316
f60a02, 1fee93
19c26c, 0ac036
fac2a3, 13e2b4
128e81, 00cde5
0606e7, edcdb3
01053f, 05121d
039aee, fa29fc
10db11, 13dca7
03a46f, f1d55c
093e39, fd60ed
f08612, eed0d4
10c795, f71951
113e67, 1816f0
eb116e, 1a8fa6
01ac66, 0e1113
f94980, 061125
0eebe1, 163942
f8f93c, 1637e3
038491, fd63d3
03d0c9, 00134b
f3957e, 0c54c6
de7bbc, 03bfc3
fe492b, 0cc6c0
fe63cd, 171e98
01664e, 13c14c
f3974e, fb971d
faa388, f67ab4
0623a3, ffbabc
0c8c22, 0b345c
19765f, 0b5184
06fb1b, 038a4e
0cef19, f1a055
212dae, 0d4770
ec2f5b, fafee8
0ea3a9, 08044c
0366ae, f9c381
029574, f875dc
00816c, 07ab89
ff3641, f05746
001dcb, 07e5fc
130f30, 06e399
058a4f, f3de8c
f79557, 0c32ec
fd172e, 075ccf
fac9aa, fae4f2
1128b7, f2abdd
f7a574, 0e94a3
031976, ffdd38
102437, f53afe
1517be, 044ada
f7b818, fc194f
f31916, 0cc089
f56024, 04dd83
ef978d, fb9440
015a6c, 10331b
ecd40e, f6c86f
f74ff2, da1588
f4d140, f1c415
0f0301, 043b5f
fc7f59, 083534
0e4701, fd6841
ff1088, f6298d
f40793, f945dc
0284ff, f17017
08941a, ea6fdb
069345, 005e65
00ab40, f79766
0481c4, 0257ff
0e5cbf, 0e442f
06b882, 139a70
f349bd, fb562d
f8af08, fc840b
e2846f, 052328
1c932b, 06be04
163188, fcbcab
fda96a, 0f6013
0955e2, e8721e
172810, 017f13
123e8f, f90a61
1e5119, 09721d
0ae2e3, 0b1cae
edc3ff, f26c29
e9991e, 098310
ff9598, 0c0172
f6e266, 071732
054e96, f0b8df
f79053, f86874
fafee6, 094483
f533c1, f8264c
f25721, f3e3ac
f8b8b7, f91c3e
fa6996, f467c9
022b39, fc3966
05c649, 0a8540
ea4fe3, e91d57
082c9c, 069981
f49cd0, f08e03
fc95e5, fde7ea
031583, 0fd985
f6c70c, f81776
0b671f, fea48e
0d2621, f4fdd6
03132a, e40b98
060eb2, f16acc
ffb586, 04f5d6
09a414, f19185
fc986c, f689a6
024224, fc3256
fbb9e1, f87da0
00b2ff, 03e7c1
f73e57, ff89d8
044e9c, f1affc
f5eb02, ef43a1
07886e, f87ef7
216c23, fa6e9c
f7bdf1, 0c0b02
03cfc9, 03c31b
ee0b64, 017034
f8b75d, f8063a
05b60e, fd4dc6
d3daa4, f5a39e
0ee9ff, 0aa3f3
fccd74, 016852
045e77, f7b118
eaf86a, fb8bd8
01adb2, 06b89d
04f161, 108c1a
047b6f, f41f6d
06e016, e95754
f57c04, e8ab1e
ee7a3d, fb733f
16c3e5, 0449bc
f3ab66, 0c9d06
fdc7c7, 0aa46a
f470b8, 0bcfb3
ef2dfa, 08e729
01c84d, fee3bb
dd5df7, f48582
f0b693, 0b9787
f5c4cd, fe233d
df4e5e, 1186ab
f9ec57, 086566
e8965e, 0fc04f
00a0c5, 02a07e
0c53af, 03f570
ea4606, 183845
ed8423, 0dbd45
fa6ff9, 12d9ae
015132, f9a8bb
0aa2b0, 01f2b6
07668e, f36641
0052cd, f3dabf
fbf0ec, 06c3d0
14a8d9, ddfb39
0593d7, 191539
048560, 08ef57
fa1d63, 053411
facda8, fddb7c
252073, 0577ee
11fd5f, 12dabf
13d10b, 17894f
0a2ff6, f5af92
06aebb, 027cff
f2f208, e1c2cd
040bbd, 17ec49
0f6c19, 00df84
fbf97c, 0f7ab0
feafae, 0f62be
0624bc, 0c0f62
0a5928, fdfafe
fd9c84, d79c61
128f73, f3d0a6
0719be, ef2b16
f904ac, 06dbb8
09697f, fd7fd8
ef619b, fba15a
0673a6, fa0ca0
ef3bba, 1215c8
fff2e0, 016694
f17a18, ff8b60
f6a486, 02950b
fc29e4, 24bd8f
0d8d21, 0b51ad
f86399, 01ee7c
fbd318, f1f6d1
08d4bf, 0db8a8
ead2fc, f2960a
005ac2, f17ee9
047666, f52a32
ecec28, efa8b3
f05085, fd0428
f1ab84, 0e08fd
04f1c9, 204113
f3cb95, 00e28f
ede73c, f60700
fa3d5d, 08e619
162a1c, e439fe
f14ed1, fcf9ca
f1f278, fead83
00d3c8, fa31e6
ebce0c, f39acf
03eb38, fe6b5a
055506, 0fc8fb
00291e, f398c0
05e255, 184aff
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
0bccae, 19647b
f7e717, f300a9
00bce2, 11b723
fffee3, 1efc4d
0b8b47, 1a4f41
f9a77a, 01a962
edc994, f3ab30
088f97, edc3b3
fe3d6d, 0debcb
0263a0, 0a1ef8
130772, 09cb5d
0338a1, 0be68c
eaaa8b, 0bc231
0f13f7, 0b9797
f56015, f787ed
f4a6d1, 07b18c
064772, 02c85e
f895e8, 076550
ffc549, eff8f4
fdaf5c, 0b0c10
155e99, ee9333
0283f7, f73683
f1d760, f6f05f
fc0125, 01f5c1
06677d, feb05e
fa10be, 1ca4ff
fff995, f54104
edc948, f9132e
faa6f0, f9e471
0250e3, 0366c6
f159ba, 027747
f5c6f8, f56c47
0f9f89, fa7b23
08c16c, f7b028
060e15, edf95e
00b42a, 0cfde6
040f88, ff642d
fdd905, fdbb3a
f85821, 07f252
1c4c6b, f38e39
067336, 0a4824
15e58c, e2d892
ff31aa, ec1add
fac189, 126d3a
f580a6, 16954c
edff04, 0f8ca5
0508c5, f21852
2f0834, 0384e6
ff8b92, fae553
0523cb, 0eec1a
0ddcdf, f80975
07e59c, 0adca9
00562a, 0b9c07
17b538, fa24c3
fbbd54, 00b270
10f753, 02cba2
0da890, e98af1
fd26cf, eda0b1
05e2c1, fc1714
0f3d3b, f87209
0c2e82, 04b969
ff316c, 18013d
f89109, fdbc6c
fbdab7, f9b9ab
063247, f85077
f03a9c, 16375e
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
f3a6c4, 0d6ade
0bedc4, 0918e3
0c642b, 01a491
fce71d, f9fa9b
16cdf8, fb35ea
1a64e6, 05491d
fd38de, e62dc3
0b0214, f62c6a
fc66d8, fa800f
faa997, 0491f7
16d7fe, 092251
f79a5e, 05bd52
0a8ea2, f0e7b6
07ab49, 1102cb
0da8a0, 0da407
23790b, 083f09
f54fd7, 108e8f
fe883c, f821e9
0aa6ef, fd3c1f
f3ed61, f6009f
043273, f52aef
008f52, 03cad0
0c66ec, e46a4d
fd73f3, 01e57e
183dd1, eb5690
19c7b8, f0a77a
17944e, f86a14
f2c2bd, 102b54
edee5f, 155081
17bdef, fe5d3a
05724d, fcf108
faf030, 04919d
f8df36, eef658
06af4a, faa339
188b1a, f4b3ee
fc5723, 10a1e5
f7392c, 06d18a
f885fd, 029e2b
f1c87e, 07b2f7
f9b537, fcabd3
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
ffc07a, 0eb1f6
fec639, 14e1b2
f3d16b, fc253c
ff8c6c, e2c5a6
e7ea77, f4f303
03574e, 0f470d
f9cd36, 020a4c
ee5909, 05fa08
06e542, 05b9b7
0f2842, fa22b3
f64bb1, fa53a1
fb0ac8, ffb341
0a9c61, fbeb82
fdcd3f, 0f2ed0
11864e, fa688c
fa4f5b, fb057c
fc8442, f68b44
10f2f3, f7dbf0
134d96, 075abb
14cb04, 04c2a1
0a7848, 121da9
0fbdf6, 0a7f65
fc2d74, fc5a12
0086f8, 093a7a
09932d, 0f239d
f27157, 08d7c1
093d6a, 03468b
f802b0, 019b16
f9d56b, 01a63c
f043f7, faafd9
05fc07, fd9b4a
f57074, ff8575
fbfc99, 142106
f27da3, f9e013
08f5db, fc00cc
f47a82, 07ab39
f9f434, f3ac6f
008b4d, e236ce
feb2eb, 077c78
f7c1ac, 0adc8f
fc2884, ebf2b7
fa00c4, 11477a
0b4684, f3857c
07cbbb, 022989
0a162f, e5cc2e
e2af8b, eae1c4
f95b2d, 12f421
eb23d0, 089b4d
fb6f54, ebb487
f690c8, fcb836
f76866, efaad6
039b77, 00120c
0bd917, f020fa
16d42c, ed5f30
01a52f, fa031c
13d341, fedbcd
ff981e, f3d5e5
142187, 05a9c6
fd8371, 0a6d7c
069314, e0f07d
fbbd6c, fdbdeb
15b2af, f974a6
eb551f, 0248d9
f8b305, fc71d1
03fd84, 0c7a2b
06fc0e, e64897
0a5206, 10a8a9
feeb05, ff2325
f43a77, 04f568
f96b25, efef9f
18fde9, 070ff0
00dc51, 00831a
10f9f2, f96d4a
07267e, fb3eed
f7387b, f9607e
f10556, edb4f8
ecdaef, 00648e
119bf3, e464c9
0d1827, 01fbdd
02db79, fd2320
fc9339, ff9332
fc1549, f73fad
fb0500, fe7e39
07fd01, fbcea2
f16f58, 0d6a18
fe77c1, e8c2af
fdeb58, 1122b0
050ea7, fc0e76
f8235d, fb33a7
00d9a8, 013740
fbf3e2, faf0b2
eaaec2, 1e7dfc
fdc88d, 0895d6
f612f3, fa937f
f98008, 0b9e1f
f80602, 02d295
fc5be4, 06528c
fee6a8, fe043d
04413b, 034851
150d96, 160d18
ef3fde, ff69cd
f0ef33, f10074
fdf28d, fcffec
ffe5ab, f65921
09147e, 111b65
f1eec0, 09a961
013bab, f3c120
fbd63e, fd885f
f77a1d, e62e66
fd7ac7, ffac24
0767b4, ec710c
10ef25, 078825
f79db1, f90463
083f7e, 0ecf41
f54d9f, 023ace
f8b7f7, f6cf76
f3f9df, ec264f
124d49, ea1745
1d1fc2, e72f9f
1ab5a9, 07f13d
1a50a7, 0fe207
032a38, 1873f9
fc5b85, f53d9f
0ffc66, 0178b6
fe387d, 149243
0ef0ae, 071d8e
09ea2d, ee99d0
edce28, 044552
04aa4c, 11292c
ff22a6, 11e514
fe466b, f28622
062cd9, 0cd88b
e752e2, f76b04
fa2e6a, f9a437
f5e094, 0cd6c3
f16de8, 0036cb
f76a5c, 092e88
0ae5be, e7e52d
e1ea2c, 082e7b
fffc30, 05a0df
03d8a9, 064f52
03c6c8, f9fe28
0809ca, 0059ec
eb7b3b, 05ffa2
076558, f7b052
0a8fe6, 0f5344
11caf6, fc0672
0ae556, 0603f8
04ed6c, fbd18f
0bab07, f8802a
0c023f, 0886bb
086395, 18bd40
f3e9da, 044be4
f1b39d, 152f55
0d720d, 051ae0
f1274f, 0c577f
0e24f8, f7caf8
0eb0da, 040e76
127050, 06cd64
fff45d, f8f1d6
09771d, 1c98e0
f07a2d, f28ccc
04c654, f8d088
f53395, 07f6a4
f55ee3, f5380f
0e075b, f73422
03bbc5, f55f10
14056a, 107589
f62ccc, fd4210
fe4b75, eb0918
f46648, 0227b7
ecf6bc, 1e971e
f3324a, fb4462
f718d7, fe28b2
0e56b6, 02d6ae
0f3c20, 01a3f0
104b37, 04408a
f8398a, e5ac1a
031317, 0a6d2e
045b17, 062b0e
f2363e, 15fb60
023edb, fbacc0
ef9f69, 0c7a29
f8854a, f25b1e
ff28e8, 00e1cf
090112, 1aada8
e9e7ca, f64fd4
0408f0, fb2a5a
e9750f, f3a8e3
fdb094, f96400
f46f3e, f877a1
eff358, 03a229
011c66, e0c516
008733, ec8956
fc7322, 0e588f
fb3e86, 09d541
fd1513, 0db736
faf1a1, ee64c2
015db4, 151f35
1f7f20, 11b648
fa8adf, f5a182
f213f8, f64bf4
f60678, 026667
fab121, f50fd9
152d94, 08c24a
165307, 039348
fec4fb, 01f215
ffb144, ef1cb1
fc1474, fa6536
0f728d, f7b3fb
ed6c96, 002b71
1b078f, f8bc8f
05cfe5, f9e246
08f010, f279c9
f97e48, fbda00
ea13d9, 03fc3d
f46f4b, fb56bb
0af864, 024f45
fb8328, fc9a3d
ffee4e, 0475ad
ff6e1f, 0e1c22
f93a1a, f9d910
f96ffe, 0455ab
0b0207, 13e55b
f81050, fae6e0
0ec4e1, 073559
0878a3, e8d289
0235e8, 087e27
081353, 0b23e0
f4b9ce, 00b313
0e3077, e80ac0
fa2b59, 0501a5
f6f4ac, 02c3ac
f615d4, 00c79d
f094e9, e9e449
06444f, ff98b0
fee090, 03990c
0adc37, 09666b
03357f, fe844e
04d409, f2c9bd
079663, f97054
f4ccab, 01b602
fe1d38, fccbb8
f51829, 00e22b
0a9473, fbf14a
045df4, 0cbe25
e11135, 155d3f
efa6e0, 0d588f
f5e67a, f91157
e695fa, f5955e
f9a73e, 11fbfa
193546, 04db23
0eb320, fa025d
0908e6, 10c571
fee811, 0962b9
fbfdaf, f93a90
0e56fd, fd30e3
0ee96c, 047577
f645b1, fe1a9f
09243a, 08f88a
f24138, 0dde2f
f6f919, fd4d42
02802e, 09e542
0755b2, f563c5
0d4c1a, 03223a
f10f93, ec251a
15f826, eb0bac
0bc912, 02bcbb
fa11ad, f836c4
0e5239, fbc015
eb9bd2, 09bfdb
17f6e1, fd1dba
f3f8e9, 13f699
015ccd, f28992
fae73d, f52b4d
090d14, 0bc025
f3935c, 1244e4
fab9e6, fef70e
04508a, 033c16
0ea00c, fe9c39
09856b, 026d61
f00365, f44c46
0c6aae, f1714c
f0f8d9, 025fc4
fe524a, fb361d
f391f3, f1d67d
fab569, edbdaa
15b365, 0fc519
f9c094, eda15a
f12636, ecffff
ebd0cf, 1180b6
fe1595, 08146d
f37f41, 08869c
ef7532, ebb480
08c1cc, fb159b
04d9d4, f47438
f953c9, 0be5a8
0b8aff, 15c42c
eefcc4, fe196c
011542, 030b07
0252df, eecddc
e5024a, fe986f
f5d16f, 196475
fd9f13, f82a25
fe0dd4, 05e562
084ddf, 033e45
189740, f57bce
f7bbac, 0b51be
0441f7, fd47eb
f9d257, 0339f6
0937c3, 07fdd7
011347, 0e997d
04cda9, 154d20
014153, ec051e
ffbec0, 0badd0
04a31f, fb52c0
027505, ecd0ed
f66133, 098dd3
e005f6, fc11c3
10227b, ed8115
f95c3b, 10e3bc
fac8ea, 084aab
f50f7f, f0b46e
0f32e9, eec733
ed8469, f6f7d0
f466ce, ea6bdd
fd14c0, 07f5cd
fb0a88, 147831
0976b6, ffabb6
03cb42, 0fb544
fa2dd1, 098811
0da4fa, f49857
034b75, 0f5e09
0683b5, f941f1
ffec81, f5dc5e
fd08e8, ed31e3
ff7858, fcd32b
f66c1e, f51bed
fa4364, f3dc58
f933a1, 1020ea
f55c9b, fa8198
01ba19, ec5d7d
fcbb86, 0c9bf0
1724c9, 070fa3
0c1c54, f99766
06be96, 040a71
fc1101, 149d29
f884a0, fc0d54
0f4076, 07d30a
faa9da, f29b48
0fb285, 09dcd2
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
0e3b8d, f29502
1eb261, 00fc0c
122162, 0bdc88
0c60dc, 07e3a7
